YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Income,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,MO,Missouri,29.9,"Less than $15,000","(38.635790776000476, -92.56630005299968)","Less than $15,000",INC,INCLESS15
2013,2013,MO,Missouri,32.3,"$15,000 - $24,999","(38.635790776000476, -92.56630005299968)","$15,000 - $24,999",INC,INC1525
2013,2013,MO,Missouri,36.4,"$25,000 - $34,999","(38.635790776000476, -92.56630005299968)","$25,000 - $34,999",INC,INC2535
2013,2013,MO,Missouri,30.8,"$35,000 - $49,999","(38.635790776000476, -92.56630005299968)","$35,000 - $49,999",INC,INC3550
2013,2013,MO,Missouri,32.1,"$50,000 - $74,999","(38.635790776000476, -92.56630005299968)","$50,000 - $74,999",INC,INC5075
2013,2013,MO,Missouri,28,"$75,000 or greater","(38.635790776000476, -92.56630005299968)","$75,000 or greater",INC,INC75PLUS
2013,2013,MO,Missouri,26,Data not reported,"(38.635790776000476, -92.56630005299968)",Data not reported,INC,INCNR
2014,2014,MO,Missouri,35.1,"Less than $15,000","(38.635790776000476, -92.56630005299968)","Less than $15,000",INC,INCLESS15
2014,2014,MO,Missouri,32.5,"$15,000 - $24,999","(38.635790776000476, -92.56630005299968)","$15,000 - $24,999",INC,INC1525
2014,2014,MO,Missouri,35.2,"$25,000 - $34,999","(38.635790776000476, -92.56630005299968)","$25,000 - $34,999",INC,INC2535
2014,2014,MO,Missouri,33.1,"$35,000 - $49,999","(38.635790776000476, -92.56630005299968)","$35,000 - $49,999",INC,INC3550
2014,2014,MO,Missouri,29.9,"$50,000 - $74,999","(38.635790776000476, -92.56630005299968)","$50,000 - $74,999",INC,INC5075
2014,2014,MO,Missouri,26.1,"$75,000 or greater","(38.635790776000476, -92.56630005299968)","$75,000 or greater",INC,INC75PLUS
2014,2014,MO,Missouri,26.4,Data not reported,"(38.635790776000476, -92.56630005299968)",Data not reported,INC,INCNR
2015,2015,MO,Missouri,25.9,Data not reported,"(38.635790776000476, -92.56630005299968)",Data not reported,INC,INCNR
2015,2015,MO,Missouri,31.8,"$50,000 - $74,999","(38.635790776000476, -92.56630005299968)","$50,000 - $74,999",INC,INC5075
2015,2015,MO,Missouri,31.9,"$35,000 - $49,999","(38.635790776000476, -92.56630005299968)","$35,000 - $49,999",INC,INC3550
2015,2015,MO,Missouri,32,"$25,000 - $34,999","(38.635790776000476, -92.56630005299968)","$25,000 - $34,999",INC,INC2535
2015,2015,MO,Missouri,33.4,"$75,000 or greater","(38.635790776000476, -92.56630005299968)","$75,000 or greater",INC,INC75PLUS
2015,2015,MO,Missouri,34.5,"$15,000 - $24,999","(38.635790776000476, -92.56630005299968)","$15,000 - $24,999",INC,INC1525
2015,2015,MO,Missouri,39.5,"Less than $15,000","(38.635790776000476, -92.56630005299968)","Less than $15,000",INC,INCLESS15
2011,2011,MT,Montana,31.2,"Less than $15,000","(47.06652897200047, -109.42442064499971)","Less than $15,000",INC,INCLESS15
2011,2011,MT,Montana,25.6,"$15,000 - $24,999","(47.06652897200047, -109.42442064499971)","$15,000 - $24,999",INC,INC1525
2011,2011,MT,Montana,27.4,"$25,000 - $34,999","(47.06652897200047, -109.42442064499971)","$25,000 - $34,999",INC,INC2535
2011,2011,MT,Montana,23.8,"$35,000 - $49,999","(47.06652897200047, -109.42442064499971)","$35,000 - $49,999",INC,INC3550
2011,2011,MT,Montana,24.3,"$50,000 - $74,999","(47.06652897200047, -109.42442064499971)","$50,000 - $74,999",INC,INC5075
2011,2011,MT,Montana,21.1,"$75,000 or greater","(47.06652897200047, -109.42442064499971)","$75,000 or greater",INC,INC75PLUS
2011,2011,MT,Montana,19,Data not reported,"(47.06652897200047, -109.42442064499971)",Data not reported,INC,INCNR
2012,2012,MT,Montana,30.4,"Less than $15,000","(47.06652897200047, -109.42442064499971)","Less than $15,000",INC,INCLESS15
2012,2012,MT,Montana,27.9,"$15,000 - $24,999","(47.06652897200047, -109.42442064499971)","$15,000 - $24,999",INC,INC1525
2012,2012,MT,Montana,23.7,"$25,000 - $34,999","(47.06652897200047, -109.42442064499971)","$25,000 - $34,999",INC,INC2535
2012,2012,MT,Montana,22.9,"$35,000 - $49,999","(47.06652897200047, -109.42442064499971)","$35,000 - $49,999",INC,INC3550
2012,2012,MT,Montana,23.5,"$50,000 - $74,999","(47.06652897200047, -109.42442064499971)","$50,000 - $74,999",INC,INC5075
2012,2012,MT,Montana,20.7,"$75,000 or greater","(47.06652897200047, -109.42442064499971)","$75,000 or greater",INC,INC75PLUS
2012,2012,MT,Montana,22.1,Data not reported,"(47.06652897200047, -109.42442064499971)",Data not reported,INC,INCNR
2013,2013,MT,Montana,26.4,"Less than $15,000","(47.06652897200047, -109.42442064499971)","Less than $15,000",INC,INCLESS15
2013,2013,MT,Montana,25.6,"$15,000 - $24,999","(47.06652897200047, -109.42442064499971)","$15,000 - $24,999",INC,INC1525
2013,2013,MT,Montana,22.6,"$25,000 - $34,999","(47.06652897200047, -109.42442064499971)","$25,000 - $34,999",INC,INC2535
2013,2013,MT,Montana,27.8,"$35,000 - $49,999","(47.06652897200047, -109.42442064499971)","$35,000 - $49,999",INC,INC3550
2013,2013,MT,Montana,25.1,"$50,000 - $74,999","(47.06652897200047, -109.42442064499971)","$50,000 - $74,999",INC,INC5075
2013,2013,MT,Montana,22.5,"$75,000 or greater","(47.06652897200047, -109.42442064499971)","$75,000 or greater",INC,INC75PLUS
2013,2013,MT,Montana,21.3,Data not reported,"(47.06652897200047, -109.42442064499971)",Data not reported,INC,INCNR
2014,2014,MT,Montana,28.6,"Less than $15,000","(47.06652897200047, -109.42442064499971)","Less than $15,000",INC,INCLESS15
2014,2014,MT,Montana,30.3,"$15,000 - $24,999","(47.06652897200047, -109.42442064499971)","$15,000 - $24,999",INC,INC1525
2014,2014,MT,Montana,28.5,"$25,000 - $34,999","(47.06652897200047, -109.42442064499971)","$25,000 - $34,999",INC,INC2535
2014,2014,MT,Montana,27.2,"$35,000 - $49,999","(47.06652897200047, -109.42442064499971)","$35,000 - $49,999",INC,INC3550
2014,2014,MT,Montana,24,"$50,000 - $74,999","(47.06652897200047, -109.42442064499971)","$50,000 - $74,999",INC,INC5075
2014,2014,MT,Montana,24.1,"$75,000 or greater","(47.06652897200047, -109.42442064499971)","$75,000 or greater",INC,INC75PLUS
2014,2014,MT,Montana,23.1,Data not reported,"(47.06652897200047, -109.42442064499971)",Data not reported,INC,INCNR
2015,2015,MT,Montana,19.8,"$75,000 or greater","(47.06652897200047, -109.42442064499971)","$75,000 or greater",INC,INC75PLUS
2015,2015,MT,Montana,20.5,Data not reported,"(47.06652897200047, -109.42442064499971)",Data not reported,INC,INCNR
2015,2015,MT,Montana,24.2,"$50,000 - $74,999","(47.06652897200047, -109.42442064499971)","$50,000 - $74,999",INC,INC5075
2015,2015,MT,Montana,24.9,"$25,000 - $34,999","(47.06652897200047, -109.42442064499971)","$25,000 - $34,999",INC,INC2535
2015,2015,MT,Montana,25.1,"$35,000 - $49,999","(47.06652897200047, -109.42442064499971)","$35,000 - $49,999",INC,INC3550
2015,2015,MT,Montana,26.9,"$15,000 - $24,999","(47.06652897200047, -109.42442064499971)","$15,000 - $24,999",INC,INC1525
2015,2015,MT,Montana,28.6,"Less than $15,000","(47.06652897200047, -109.42442064499971)","Less than $15,000",INC,INCLESS15
2011,2011,NE,Nebraska,29.2,"Less than $15,000","(41.6410409880005, -99.36572062299967)","Less than $15,000",INC,INCLESS15
2011,2011,NE,Nebraska,30.4,"$15,000 - $24,999","(41.6410409880005, -99.36572062299967)","$15,000 - $24,999",INC,INC1525
2011,2011,NE,Nebraska,30.3,"$25,000 - $34,999","(41.6410409880005, -99.36572062299967)","$25,000 - $34,999",INC,INC2535
2011,2011,NE,Nebraska,32.6,"$35,000 - $49,999","(41.6410409880005, -99.36572062299967)","$35,000 - $49,999",INC,INC3550
2011,2011,NE,Nebraska,30.5,"$50,000 - $74,999","(41.6410409880005, -99.36572062299967)","$50,000 - $74,999",INC,INC5075
2011,2011,NE,Nebraska,25.1,"$75,000 or greater","(41.6410409880005, -99.36572062299967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NE,Nebraska,21.3,Data not reported,"(41.6410409880005, -99.36572062299967)",Data not reported,INC,INCNR
2012,2012,NE,Nebraska,29.4,"Less than $15,000","(41.6410409880005, -99.36572062299967)","Less than $15,000",INC,INCLESS15
2012,2012,NE,Nebraska,31.6,"$15,000 - $24,999","(41.6410409880005, -99.36572062299967)","$15,000 - $24,999",INC,INC1525
2012,2012,NE,Nebraska,28.3,"$25,000 - $34,999","(41.6410409880005, -99.36572062299967)","$25,000 - $34,999",INC,INC2535
2012,2012,NE,Nebraska,30.6,"$35,000 - $49,999","(41.6410409880005, -99.36572062299967)","$35,000 - $49,999",INC,INC3550
2012,2012,NE,Nebraska,30.5,"$50,000 - $74,999","(41.6410409880005, -99.36572062299967)","$50,000 - $74,999",INC,INC5075
2012,2012,NE,Nebraska,25.5,"$75,000 or greater","(41.6410409880005, -99.36572062299967)","$75,000 or greater",INC,INC75PLUS
2012,2012,NE,Nebraska,24.9,Data not reported,"(41.6410409880005, -99.36572062299967)",Data not reported,INC,INCNR
2013,2013,NE,Nebraska,29.9,"Less than $15,000","(41.6410409880005, -99.36572062299967)","Less than $15,000",INC,INCLESS15
2013,2013,NE,Nebraska,31.6,"$15,000 - $24,999","(41.6410409880005, -99.36572062299967)","$15,000 - $24,999",INC,INC1525
2013,2013,NE,Nebraska,30.8,"$25,000 - $34,999","(41.6410409880005, -99.36572062299967)","$25,000 - $34,999",INC,INC2535
2013,2013,NE,Nebraska,32.1,"$35,000 - $49,999","(41.6410409880005, -99.36572062299967)","$35,000 - $49,999",INC,INC3550
2013,2013,NE,Nebraska,30.5,"$50,000 - $74,999","(41.6410409880005, -99.36572062299967)","$50,000 - $74,999",INC,INC5075
2013,2013,NE,Nebraska,26.3,"$75,000 or greater","(41.6410409880005, -99.36572062299967)","$75,000 or greater",INC,INC75PLUS
2013,2013,NE,Nebraska,28.1,Data not reported,"(41.6410409880005, -99.36572062299967)",Data not reported,INC,INCNR
2014,2014,NE,Nebraska,36.3,"Less than $15,000","(41.6410409880005, -99.36572062299967)","Less than $15,000",INC,INCLESS15
2014,2014,NE,Nebraska,31.9,"$15,000 - $24,999","(41.6410409880005, -99.36572062299967)","$15,000 - $24,999",INC,INC1525
2014,2014,NE,Nebraska,33.5,"$25,000 - $34,999","(41.6410409880005, -99.36572062299967)","$25,000 - $34,999",INC,INC2535
2014,2014,NE,Nebraska,31.3,"$35,000 - $49,999","(41.6410409880005, -99.36572062299967)","$35,000 - $49,999",INC,INC3550
2014,2014,NE,Nebraska,31.7,"$50,000 - $74,999","(41.6410409880005, -99.36572062299967)","$50,000 - $74,999",INC,INC5075
2014,2014,NE,Nebraska,28.1,"$75,000 or greater","(41.6410409880005, -99.36572062299967)","$75,000 or greater",INC,INC75PLUS
2014,2014,NE,Nebraska,22.4,Data not reported,"(41.6410409880005, -99.36572062299967)",Data not reported,INC,INCNR
2015,2015,NE,Nebraska,26.5,Data not reported,"(41.6410409880005, -99.36572062299967)",Data not reported,INC,INCNR
2015,2015,NE,Nebraska,27.9,"$75,000 or greater","(41.6410409880005, -99.36572062299967)","$75,000 or greater",INC,INC75PLUS
2015,2015,NE,Nebraska,32.8,"Less than $15,000","(41.6410409880005, -99.36572062299967)","Less than $15,000",INC,INCLESS15
2015,2015,NE,Nebraska,33.1,"$50,000 - $74,999","(41.6410409880005, -99.36572062299967)","$50,000 - $74,999",INC,INC5075
2015,2015,NE,Nebraska,33.3,"$35,000 - $49,999","(41.6410409880005, -99.36572062299967)","$35,000 - $49,999",INC,INC3550
2015,2015,NE,Nebraska,34.5,"$15,000 - $24,999","(41.6410409880005, -99.36572062299967)","$15,000 - $24,999",INC,INC1525
2015,2015,NE,Nebraska,36.5,"$25,000 - $34,999","(41.6410409880005, -99.36572062299967)","$25,000 - $34,999",INC,INC2535
2011,2011,NV,Nevada,24.6,"Less than $15,000","(39.493240390000494, -117.07184056399967)","Less than $15,000",INC,INCLESS15
2011,2011,NV,Nevada,24.2,"$15,000 - $24,999","(39.493240390000494, -117.07184056399967)","$15,000 - $24,999",INC,INC1525
2011,2011,NV,Nevada,25.4,"$25,000 - $34,999","(39.493240390000494, -117.07184056399967)","$25,000 - $34,999",INC,INC2535
2011,2011,NV,Nevada,24,"$35,000 - $49,999","(39.493240390000494, -117.07184056399967)","$35,000 - $49,999",INC,INC3550
2011,2011,NV,Nevada,29.7,"$50,000 - $74,999","(39.493240390000494, -117.07184056399967)","$50,000 - $74,999",INC,INC5075
2011,2011,NV,Nevada,22.3,"$75,000 or greater","(39.493240390000494, -117.07184056399967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NV,Nevada,22.6,Data not reported,"(39.493240390000494, -117.07184056399967)",Data not reported,INC,INCNR
2012,2012,NV,Nevada,25.6,"Less than $15,000","(39.493240390000494, -117.07184056399967)","Less than $15,000",INC,INCLESS15
2012,2012,NV,Nevada,27.4,"$15,000 - $24,999","(39.493240390000494, -117.07184056399967)","$15,000 - $24,999",INC,INC1525
2012,2012,NV,Nevada,25.8,"$25,000 - $34,999","(39.493240390000494, -117.07184056399967)","$25,000 - $34,999",INC,INC2535
2012,2012,NV,Nevada,25.3,"$35,000 - $49,999","(39.493240390000494, -117.07184056399967)","$35,000 - $49,999",INC,INC3550
2012,2012,NV,Nevada,28.8,"$50,000 - $74,999","(39.493240390000494, -117.07184056399967)","$50,000 - $74,999",INC,INC5075
2012,2012,NV,Nevada,26.9,"$75,000 or greater","(39.493240390000494, -117.07184056399967)","$75,000 or greater",INC,INC75PLUS
2012,2012,NV,Nevada,21.5,Data not reported,"(39.493240390000494, -117.07184056399967)",Data not reported,INC,INCNR
2013,2013,NV,Nevada,26.5,"Less than $15,000","(39.493240390000494, -117.07184056399967)","Less than $15,000",INC,INCLESS15
2013,2013,NV,Nevada,25.1,"$15,000 - $24,999","(39.493240390000494, -117.07184056399967)","$15,000 - $24,999",INC,INC1525
2013,2013,NV,Nevada,30.8,"$25,000 - $34,999","(39.493240390000494, -117.07184056399967)","$25,000 - $34,999",INC,INC2535
2013,2013,NV,Nevada,29.4,"$35,000 - $49,999","(39.493240390000494, -117.07184056399967)","$35,000 - $49,999",INC,INC3550
2013,2013,NV,Nevada,21,"$50,000 - $74,999","(39.493240390000494, -117.07184056399967)","$50,000 - $74,999",INC,INC5075
2013,2013,NV,Nevada,26.7,"$75,000 or greater","(39.493240390000494, -117.07184056399967)","$75,000 or greater",INC,INC75PLUS
2013,2013,NV,Nevada,26.2,Data not reported,"(39.493240390000494, -117.07184056399967)",Data not reported,INC,INCNR
2014,2014,NV,Nevada,36.7,"Less than $15,000","(39.493240390000494, -117.07184056399967)","Less than $15,000",INC,INCLESS15
2014,2014,NV,Nevada,27.5,"$15,000 - $24,999","(39.493240390000494, -117.07184056399967)","$15,000 - $24,999",INC,INC1525
2014,2014,NV,Nevada,27.9,"$25,000 - $34,999","(39.493240390000494, -117.07184056399967)","$25,000 - $34,999",INC,INC2535
2014,2014,NV,Nevada,28.7,"$35,000 - $49,999","(39.493240390000494, -117.07184056399967)","$35,000 - $49,999",INC,INC3550
2014,2014,NV,Nevada,27.2,"$50,000 - $74,999","(39.493240390000494, -117.07184056399967)","$50,000 - $74,999",INC,INC5075
2014,2014,NV,Nevada,22.6,"$75,000 or greater","(39.493240390000494, -117.07184056399967)","$75,000 or greater",INC,INC75PLUS
2014,2014,NV,Nevada,30.6,Data not reported,"(39.493240390000494, -117.07184056399967)",Data not reported,INC,INCNR
2015,2015,NV,Nevada,20.6,Data not reported,"(39.493240390000494, -117.07184056399967)",Data not reported,INC,INCNR
2015,2015,NV,Nevada,25,"$75,000 or greater","(39.493240390000494, -117.07184056399967)","$75,000 or greater",INC,INC75PLUS
2015,2015,NV,Nevada,25.7,"$15,000 - $24,999","(39.493240390000494, -117.07184056399967)","$15,000 - $24,999",INC,INC1525
2015,2015,NV,Nevada,28.7,"$35,000 - $49,999","(39.493240390000494, -117.07184056399967)","$35,000 - $49,999",INC,INC3550
2015,2015,NV,Nevada,30,"$50,000 - $74,999","(39.493240390000494, -117.07184056399967)","$50,000 - $74,999",INC,INC5075
2015,2015,NV,Nevada,31.9,"$25,000 - $34,999","(39.493240390000494, -117.07184056399967)","$25,000 - $34,999",INC,INC2535
2015,2015,NV,Nevada,33.3,"Less than $15,000","(39.493240390000494, -117.07184056399967)","Less than $15,000",INC,INCLESS15
2011,2011,NH,New Hampshire,30.9,"Less than $15,000","(43.65595011300047, -71.50036091999965)","Less than $15,000",INC,INCLESS15
2011,2011,NH,New Hampshire,29.1,"$15,000 - $24,999","(43.65595011300047, -71.50036091999965)","$15,000 - $24,999",INC,INC1525
2011,2011,NH,New Hampshire,24.2,"$25,000 - $34,999","(43.65595011300047, -71.50036091999965)","$25,000 - $34,999",INC,INC2535
2011,2011,NH,New Hampshire,26.7,"$35,000 - $49,999","(43.65595011300047, -71.50036091999965)","$35,000 - $49,999",INC,INC3550
2011,2011,NH,New Hampshire,28.6,"$50,000 - $74,999","(43.65595011300047, -71.50036091999965)","$50,000 - $74,999",INC,INC5075
2011,2011,NH,New Hampshire,24.3,"$75,000 or greater","(43.65595011300047, -71.50036091999965)","$75,000 or greater",INC,INC75PLUS
2011,2011,NH,New Hampshire,23.2,Data not reported,"(43.65595011300047, -71.50036091999965)",Data not reported,INC,INCNR
2012,2012,NH,New Hampshire,33.8,"Less than $15,000","(43.65595011300047, -71.50036091999965)","Less than $15,000",INC,INCLESS15
2012,2012,NH,New Hampshire,26.9,"$15,000 - $24,999","(43.65595011300047, -71.50036091999965)","$15,000 - $24,999",INC,INC1525
2012,2012,NH,New Hampshire,30.6,"$25,000 - $34,999","(43.65595011300047, -71.50036091999965)","$25,000 - $34,999",INC,INC2535
2012,2012,NH,New Hampshire,31.3,"$35,000 - $49,999","(43.65595011300047, -71.50036091999965)","$35,000 - $49,999",INC,INC3550
2012,2012,NH,New Hampshire,29.1,"$50,000 - $74,999","(43.65595011300047, -71.50036091999965)","$50,000 - $74,999",INC,INC5075
2012,2012,NH,New Hampshire,24.1,"$75,000 or greater","(43.65595011300047, -71.50036091999965)","$75,000 or greater",INC,INC75PLUS
2012,2012,NH,New Hampshire,23.7,Data not reported,"(43.65595011300047, -71.50036091999965)",Data not reported,INC,INCNR
2013,2013,NH,New Hampshire,35.9,"Less than $15,000","(43.65595011300047, -71.50036091999965)","Less than $15,000",INC,INCLESS15
2013,2013,NH,New Hampshire,29.5,"$15,000 - $24,999","(43.65595011300047, -71.50036091999965)","$15,000 - $24,999",INC,INC1525
2013,2013,NH,New Hampshire,29.5,"$25,000 - $34,999","(43.65595011300047, -71.50036091999965)","$25,000 - $34,999",INC,INC2535
2013,2013,NH,New Hampshire,28.7,"$35,000 - $49,999","(43.65595011300047, -71.50036091999965)","$35,000 - $49,999",INC,INC3550
2013,2013,NH,New Hampshire,29.5,"$50,000 - $74,999","(43.65595011300047, -71.50036091999965)","$50,000 - $74,999",INC,INC5075
2013,2013,NH,New Hampshire,23.3,"$75,000 or greater","(43.65595011300047, -71.50036091999965)","$75,000 or greater",INC,INC75PLUS
2013,2013,NH,New Hampshire,21.9,Data not reported,"(43.65595011300047, -71.50036091999965)",Data not reported,INC,INCNR
2014,2014,NH,New Hampshire,36.7,"Less than $15,000","(43.65595011300047, -71.50036091999965)","Less than $15,000",INC,INCLESS15
2014,2014,NH,New Hampshire,32.6,"$15,000 - $24,999","(43.65595011300047, -71.50036091999965)","$15,000 - $24,999",INC,INC1525
2014,2014,NH,New Hampshire,29,"$25,000 - $34,999","(43.65595011300047, -71.50036091999965)","$25,000 - $34,999",INC,INC2535
2014,2014,NH,New Hampshire,31,"$35,000 - $49,999","(43.65595011300047, -71.50036091999965)","$35,000 - $49,999",INC,INC3550
2014,2014,NH,New Hampshire,31.8,"$50,000 - $74,999","(43.65595011300047, -71.50036091999965)","$50,000 - $74,999",INC,INC5075
2014,2014,NH,New Hampshire,23.5,"$75,000 or greater","(43.65595011300047, -71.50036091999965)","$75,000 or greater",INC,INC75PLUS
2014,2014,NH,New Hampshire,19.1,Data not reported,"(43.65595011300047, -71.50036091999965)",Data not reported,INC,INCNR
2015,2015,NH,New Hampshire,21.8,Data not reported,"(43.65595011300047, -71.50036091999965)",Data not reported,INC,INCNR
2015,2015,NH,New Hampshire,22.8,"$75,000 or greater","(43.65595011300047, -71.50036091999965)","$75,000 or greater",INC,INC75PLUS
2015,2015,NH,New Hampshire,27.2,"$25,000 - $34,999","(43.65595011300047, -71.50036091999965)","$25,000 - $34,999",INC,INC2535
2015,2015,NH,New Hampshire,29.7,"$15,000 - $24,999","(43.65595011300047, -71.50036091999965)","$15,000 - $24,999",INC,INC1525
2015,2015,NH,New Hampshire,29.9,"$35,000 - $49,999","(43.65595011300047, -71.50036091999965)","$35,000 - $49,999",INC,INC3550
2015,2015,NH,New Hampshire,30.2,"$50,000 - $74,999","(43.65595011300047, -71.50036091999965)","$50,000 - $74,999",INC,INC5075
2015,2015,NH,New Hampshire,40.2,"Less than $15,000","(43.65595011300047, -71.50036091999965)","Less than $15,000",INC,INCLESS15
2011,2011,NJ,New Jersey,28.5,"Less than $15,000","(40.13057004800049, -74.27369128799967)","Less than $15,000",INC,INCLESS15
2011,2011,NJ,New Jersey,30.4,"$15,000 - $24,999","(40.13057004800049, -74.27369128799967)","$15,000 - $24,999",INC,INC1525
2011,2011,NJ,New Jersey,26.6,"$25,000 - $34,999","(40.13057004800049, -74.27369128799967)","$25,000 - $34,999",INC,INC2535
2011,2011,NJ,New Jersey,26.1,"$35,000 - $49,999","(40.13057004800049, -74.27369128799967)","$35,000 - $49,999",INC,INC3550
2011,2011,NJ,New Jersey,23.4,"$50,000 - $74,999","(40.13057004800049, -74.27369128799967)","$50,000 - $74,999",INC,INC5075
2011,2011,NJ,New Jersey,21,"$75,000 or greater","(40.13057004800049, -74.27369128799967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NJ,New Jersey,18.4,Data not reported,"(40.13057004800049, -74.27369128799967)",Data not reported,INC,INCNR
2012,2012,NJ,New Jersey,30,"Less than $15,000","(40.13057004800049, -74.27369128799967)","Less than $15,000",INC,INCLESS15
2012,2012,NJ,New Jersey,28.8,"$15,000 - $24,999","(40.13057004800049, -74.27369128799967)","$15,000 - $24,999",INC,INC1525
2012,2012,NJ,New Jersey,26,"$25,000 - $34,999","(40.13057004800049, -74.27369128799967)","$25,000 - $34,999",INC,INC2535
2012,2012,NJ,New Jersey,25,"$35,000 - $49,999","(40.13057004800049, -74.27369128799967)","$35,000 - $49,999",INC,INC3550
2012,2012,NJ,New Jersey,26,"$50,000 - $74,999","(40.13057004800049, -74.27369128799967)","$50,000 - $74,999",INC,INC5075
2012,2012,NJ,New Jersey,22.5,"$75,000 or greater","(40.13057004800049, -74.27369128799967)","$75,000 or greater",INC,INC75PLUS
2012,2012,NJ,New Jersey,20.9,Data not reported,"(40.13057004800049, -74.27369128799967)",Data not reported,INC,INCNR
2013,2013,NJ,New Jersey,32.6,"Less than $15,000","(40.13057004800049, -74.27369128799967)","Less than $15,000",INC,INCLESS15
2013,2013,NJ,New Jersey,27.6,"$15,000 - $24,999","(40.13057004800049, -74.27369128799967)","$15,000 - $24,999",INC,INC1525
2013,2013,NJ,New Jersey,27.1,"$25,000 - $34,999","(40.13057004800049, -74.27369128799967)","$25,000 - $34,999",INC,INC2535
2013,2013,NJ,New Jersey,31.6,"$35,000 - $49,999","(40.13057004800049, -74.27369128799967)","$35,000 - $49,999",INC,INC3550
2013,2013,NJ,New Jersey,28,"$50,000 - $74,999","(40.13057004800049, -74.27369128799967)","$50,000 - $74,999",INC,INC5075
2013,2013,NJ,New Jersey,24.3,"$75,000 or greater","(40.13057004800049, -74.27369128799967)","$75,000 or greater",INC,INC75PLUS
2013,2013,NJ,New Jersey,21.4,Data not reported,"(40.13057004800049, -74.27369128799967)",Data not reported,INC,INCNR
2014,2014,NJ,New Jersey,29.5,"Less than $15,000","(40.13057004800049, -74.27369128799967)","Less than $15,000",INC,INCLESS15
2014,2014,NJ,New Jersey,27.6,"$15,000 - $24,999","(40.13057004800049, -74.27369128799967)","$15,000 - $24,999",INC,INC1525
2014,2014,NJ,New Jersey,33.2,"$25,000 - $34,999","(40.13057004800049, -74.27369128799967)","$25,000 - $34,999",INC,INC2535
2014,2014,NJ,New Jersey,31.6,"$35,000 - $49,999","(40.13057004800049, -74.27369128799967)","$35,000 - $49,999",INC,INC3550
2014,2014,NJ,New Jersey,29.1,"$50,000 - $74,999","(40.13057004800049, -74.27369128799967)","$50,000 - $74,999",INC,INC5075
2014,2014,NJ,New Jersey,24.2,"$75,000 or greater","(40.13057004800049, -74.27369128799967)","$75,000 or greater",INC,INC75PLUS
2014,2014,NJ,New Jersey,23.4,Data not reported,"(40.13057004800049, -74.27369128799967)",Data not reported,INC,INCNR
2015,2015,NJ,New Jersey,21.3,Data not reported,"(40.13057004800049, -74.27369128799967)",Data not reported,INC,INCNR
2015,2015,NJ,New Jersey,22.9,"$75,000 or greater","(40.13057004800049, -74.27369128799967)","$75,000 or greater",INC,INC75PLUS
2015,2015,NJ,New Jersey,26.4,"$50,000 - $74,999","(40.13057004800049, -74.27369128799967)","$50,000 - $74,999",INC,INC5075
2015,2015,NJ,New Jersey,27,"$35,000 - $49,999","(40.13057004800049, -74.27369128799967)","$35,000 - $49,999",INC,INC3550
2015,2015,NJ,New Jersey,30.9,"Less than $15,000","(40.13057004800049, -74.27369128799967)","Less than $15,000",INC,INCLESS15
2015,2015,NJ,New Jersey,31.5,"$15,000 - $24,999","(40.13057004800049, -74.27369128799967)","$15,000 - $24,999",INC,INC1525
2015,2015,NJ,New Jersey,32,"$25,000 - $34,999","(40.13057004800049, -74.27369128799967)","$25,000 - $34,999",INC,INC2535
2011,2011,NM,New Mexico,31.3,"Less than $15,000","(34.52088095200048, -106.24058098499967)","Less than $15,000",INC,INCLESS15
2011,2011,NM,New Mexico,29.6,"$15,000 - $24,999","(34.52088095200048, -106.24058098499967)","$15,000 - $24,999",INC,INC1525
2011,2011,NM,New Mexico,24.2,"$25,000 - $34,999","(34.52088095200048, -106.24058098499967)","$25,000 - $34,999",INC,INC2535
2011,2011,NM,New Mexico,27.2,"$35,000 - $49,999","(34.52088095200048, -106.24058098499967)","$35,000 - $49,999",INC,INC3550
2011,2011,NM,New Mexico,27.7,"$50,000 - $74,999","(34.52088095200048, -106.24058098499967)","$50,000 - $74,999",INC,INC5075
2011,2011,NM,New Mexico,22,"$75,000 or greater","(34.52088095200048, -106.24058098499967)","$75,000 or greater",INC,INC75PLUS
2011,2011,NM,New Mexico,21.1,Data not reported,"(34.52088095200048, -106.24058098499967)",Data not reported,INC,INCNR
2012,2012,NM,New Mexico,31.4,"Less than $15,000","(34.52088095200048, -106.24058098499967)","Less than $15,000",INC,INCLESS15
2012,2012,NM,New Mexico,28,"$15,000 - $24,999","(34.52088095200048, -106.24058098499967)","$15,000 - $24,999",INC,INC1525
2012,2012,NM,New Mexico,27.1,"$25,000 - $34,999","(34.52088095200048, -106.24058098499967)","$25,000 - $34,999",INC,INC2535
2012,2012,NM,New Mexico,29.6,"$35,000 - $49,999","(34.52088095200048, -106.24058098499967)","$35,000 - $49,999",INC,INC3550
2012,2012,NM,New Mexico,27.9,"$50,000 - $74,999","(34.52088095200048, -106.24058098499967)","$50,000 - $74,999",INC,INC5075
2012,2012,NM,New Mexico,23.2,"$75,000 or greater","(34.52088095200048, -106.24058098499967)","$75,000 or greater",INC,INC75PLUS
